x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
205987.5,450162.5,500,2024.2784,8859.881,2.1280377,0.13907033,0.1251779,0.35501447,0.13724202,0.32606,0.032043435,0.09502753,1.9147059,57.675686,43.379185,43.104805,10.064163,0.000293281932617465,1.699287,75.180305,2.127525,8.929999,0.0026190076,0.2322105,0.29144186
205987.5,451212.5,500,1864.8214,10069.095,2.412747,0.14159188,0.14603816,0.3612637,0.8045703,0.011043004,0.13944155,0.0014415757,2.2436273,62.307934,33.005974,24.66584,4.274882,0.000864047563001884,1.6126826,75.13828,2.411434,8.93,0.007715945,0.17278302,0.130542
205987.5,452262.5,500,1658.9445,18787.977,2.1286685,0.13785398,0.12699763,0.35577625,0.4645602,0.11979015,0.09112734,0.01854468,1.9297128,60.541523,51.783165,38.070778,7.4678993,0.0145344836054758,0.85806704,74.121315,2.1137755,8.93,0.12979294,0.19551973,0.15480971
205987.5,453287.5,500,1565.3899,33128.33,1.9646772,0.1521082,0.14194871,0.350287,0.9124251,-0.08443731,0.24025409,-0.00996392,1.7261578,55.640434,34.472546,21.999733,5.792833,0.0713353234480877,0.72624505,69.88912,1.9001548,8.93,0.63702446,0.26317504,0.11800376
205987.5,454337.5,500,1555.6224,52134.875,1.8755145,0.16846861,0.14960188,0.33949143,0.8850328,-0.2306982,0.27997974,-0.027174002,1.6156542,51.69177,23.299215,17.295172,5.47132,0.16668612629544,0.647266,62.774647,1.7308782,8.93,1.4885072,0.31633282,0.11779027
205987.5,455387.5,500,1327.1002,61732.793,1.441305,0.15634272,0.14373103,0.34132293,0.54413223,-0.26915148,0.17515597,-0.056286827,1.19485,51.169567,23.398418,20.603374,6.6322193,0.110688443517758,0.38532788,66.92054,1.3348927,8.93,0.98844784,0.32189962,0.20912695
205987.5,456412.5,500,897.81824,40193.043,1.4186586,0.16235073,0.14259042,0.33869424,0.55877995,-0.21781537,0.15071422,-0.03863174,1.2262925,55.069122,46.649303,47.724144,12.872164,0.150189129274639,0.46022418,63.976482,1.2635213,8.93,1.341189,0.26972017,0.17736003
205987.5,457462.5,500,846.8637,35756.168,1.1797837,0.13646777,0.1461274,0.34590477,0.35801196,-0.3278175,0.086056724,-0.06760102,1.0287955,57.211357,23.096275,27.186485,6.534921,0.0397489250688812,0.24866994,72.22256,1.1405103,8.93,0.3549579,0.24037388,0.20621541
205987.5,458512.5,500,1639.13,69394.77,1.2041664,0.14223377,0.15563424,0.34324858,0.45509964,-0.2575232,0.10283669,-0.0448499,1.0716927,58.311695,39.91267,37.507755,8.475448,0.0220731952219288,0.044373624,73.5429,1.1841478,8.93,0.19711363,0.22596522,0.17415866
205987.5,459562.5,500,1755.895,64310.293,1.2472978,0.13572183,0.19280456,0.3452302,0.43289524,-0.28769055,0.099976465,-0.04741747,1.0965803,57.93409,51.571487,54.995255,12.701066,0.0398987114252493,0.07007231,72.20421,1.2120817,8.93,0.3562955,0.2309484,0.16482109
207012.5,439762.5,500,898.1171,54127.504,1.885986,0.14868046,0.15496852,0.34227464,0.2959438,-0.5409447,0.014885567,-0.01925391,1.8375878,71.434204,53.868336,46.70081,2.3489866,0.00751798904457812,0.7318191,74.642,1.8790599,8.93,0.06713565,0.050298627,0.03559312
207012.5,440787.5,500,934.89594,38439.78,1.5247351,0.12791923,0.15982461,0.34735093,0.3200144,-0.5361876,0.032684043,-0.045388687,1.4433036,67.553955,13.843973,12.79878,1.3071784,0.00994942418820837,0.4801207,74.45843,1.5148444,8.93,0.08884836,0.10213304,0.08465076
207012.5,441837.5,500,1142.9597,28895.834,1.0467649,0.100247525,0.16603583,0.3537013,0.126622,-0.5319945,0.02365858,-0.093737125,0.9019151,61.174496,16.79465,16.254992,3.03715,0.0241623867313467,0.08579732,73.38689,1.0282633,8.93,0.21577013,0.18684414,0.17619942
207012.5,442887.5,500,1439.1216,30232.135,1.0837567,0.093824424,0.13686953,0.36159444,0.21707536,-0.4430339,0.042525556,-0.080976576,0.9378006,60.512177,22.508152,21.588594,4.2292547,0.00250736237062736,0.08032872,75.01351,1.0817789,8.930001,0.022390747,0.19590227,0.18277737
