time,rch_site,scenario,dx,dy,total,total_water,maximum,area
2012-03-03,1,31,25,-25,2640944.21386719,338930.740356445,0.79379845,22601250
2012-03-03,1,32,25,-25,1054680.2520752,127288.703918457,0.35751343,16700625
2012-03-03,1,33,25,-25,1096505.88989258,97129.3354034424,0.39993668,17516250
2012-03-03,1,34,25,-25,81082.4012756348,6607.12897777557,0.068525314,3651875
2012-03-03,1,35,25,-25,1191493.53027344,123056.163787842,0.64332867,12941875
2012-03-03,1,36,25,-25,835205.993652344,115812.997817993,1.0706968,9488750
2012-03-03,1,37,25,-25,208432.731628418,14214.7040367126,0.083296776,6675000
2012-03-03,1,38,25,-25,5035.46297550201,339.765213429928,0.015584946,414375
2012-03-03,1,39,25,-25,4333.25350284576,246.313232928515,0.013101578,383125
2012-03-03,1,3,25,-25,1652497.10083008,197314.605712891,0.7713585,10732500
2012-03-03,1,40,25,-25,1172704.69665527,111053.438186646,0.46790886,16739375
2012-03-03,1,41,25,-25,1308999.32861328,145314.39781189,0.41511822,16823750
2012-03-03,1,42,25,-25,1412780.15136719,158557.558059692,0.41661453,18232500
2012-03-03,1,43,25,-25,999676.361083984,104000.606536865,0.3884964,17265625
2012-03-03,1,44,25,-25,150064.258575439,13147.5389003754,0.09411049,6183125
2012-03-03,1,45,25,-25,145689.678192139,10130.6343078613,0.11564827,5570000
2012-03-03,1,46,25,-25,385544.43359375,30349.3857383728,0.25282288,9457500
2012-03-03,1,47,25,-25,466628.189086914,53792.5863265991,0.4234066,10376875
2012-03-03,1,48,25,-25,186231.956481934,32016.2963867188,0.10932255,6063125
2012-03-03,1,49,25,-25,1649407.95898437,132570.095062256,0.87829876,13148125
2012-03-03,1,4,25,-25,1381257.47680664,155595.998764038,0.8408499,9966875
2012-03-03,1,50,25,-25,690347.442626953,54387.845993042,0.42019558,12062500
2012-03-03,1,51,25,-25,310044.021606445,22702.6343345642,0.110569,8835000
2012-03-03,1,52,25,-25,469056.663513184,35870.8953857422,0.21123314,11055000
2012-03-03,1,53,25,-25,480064.010620117,39318.9978599548,0.28905296,10652500
2012-03-03,1,54,25,-25,445698.471069336,38647.1700668335,0.1856451,11497500
2012-03-03,1,55,25,-25,1646869.81201172,129921.112060547,0.697135,20221875
2012-03-03,1,56,25,-25,196882.286071777,12155.9190750122,0.20311165,6513750
2012-03-03,1,57,25,-25,327985.038757324,18828.5374641418,0.4025631,7608125
2012-03-03,1,58,25,-25,119794.340133667,9940.16289710999,0.12089348,5095000
2012-03-03,1,59,25,-25,2007377.16674805,303941.383361816,0.69600296,19145000
2012-03-03,1,5,25,-25,599757.804870606,61449.7089385986,0.45356274,7542500
2012-03-03,1,60,25,-25,1586886.74926758,255038.452148438,0.5600071,15972500
2012-03-03,1,61,25,-25,956342.086791992,97938.8809204102,0.6761818,10565000
2012-03-03,1,62,25,-25,1636038.51318359,173187.713623047,0.79647064,13557500
2012-03-03,1,63,25,-25,1507411.95678711,161461.200714111,1.0909901,14903750
2012-03-03,1,64,25,-25,1208775.40588379,108007.08770752,0.6364136,15304375
2012-03-03,1,65,25,-25,933933.410644531,83696.9184875488,0.5305691,13260625
2012-03-03,1,66,25,-25,323532.409667969,28349.1396903992,0.20598412,7893125
2012-03-03,1,67,25,-25,801324.691772461,61149.6829986572,0.3931303,12869375
2012-03-03,1,68,25,-25,461440.925598145,29543.9291000366,0.62642765,8461875
2012-03-03,1,69,25,-25,517380.561828613,44804.801940918,0.49546432,10351250
2012-03-03,1,6,25,-25,360926.666259766,34498.9490509033,0.26513195,7604375
2012-03-03,1,70,25,-25,1082754.44030762,158805.894851685,0.5919533,13691250
2012-03-03,1,71,25,-25,1396715.08789063,216456.527709961,0.5960169,15531875
2012-03-03,1,72,25,-25,640457.992553711,96746.7975616455,0.2724085,11323125
2012-03-03,1,73,25,-25,1761770.62988281,212141.532897949,1.8034897,9387500
2012-03-03,1,74,25,-25,2625178.83300781,323987.541198731,1.7964802,14285625
2012-03-03,1,75,25,-25,484543.724060059,55957.5366973877,0.74999523,8870625
2012-03-03,1,76,25,-25,1211856.00280762,129497.509002686,0.78737545,16868750
2012-03-03,1,77,25,-25,928292.846679688,102140.026092529,0.63857746,15035625
2012-03-03,1,78,25,-25,867627.792358399,106092.109680176,0.6103163,14130625
2012-03-03,1,79,25,-25,326624.717712402,39331.7151069641,0.27331448,7981250
2012-03-03,1,7,25,-25,1077981.64367676,117080.249786377,0.39864063,13796250
2012-03-03,1,80,25,-25,721137.847900391,97417.573928833,0.5318632,11186250
2012-03-03,1,81,25,-25,937461.853027344,127146.196365356,0.430089,13488750
2012-03-03,1,82,25,-25,1195086.97509766,165634.231567383,0.5595131,14221250
2012-03-03,1,83,25,-25,99707.8609466553,15023.5593318939,0.09437275,3736875
2012-03-03,1,84,25,-25,588271.598815918,71990.9477233887,0.37973022,11065000
2012-03-03,1,85,25,-25,131819.734573364,16286.2026691437,0.59136057,1630000
2012-03-03,1,86,25,-25,5652.65238285065,948.409959673882,0.22243881,185000
2012-03-03,1,87,25,-25,1465713.19580078,246375.217437744,1.5143232,14177500
2012-03-03,1,88,25,-25,728139.190673828,94451.4274597168,0.3986969,11832500
2012-03-03,1,89,25,-25,2173304.13818359,281023.616790772,0.83862686,20293125
2012-03-03,1,8,25,-25,175766.716003418,19729.4163703918,0.105960846,5340000
2012-03-03,1,90,25,-25,93065.4811859131,12566.6272640228,0.056508064,4252500
2012-03-03,1,91,25,-25,712525.787353516,88837.7380371094,0.2899828,13650000
2012-03-03,1,92,25,-25,1262396.46911621,151757.955551147,0.45346355,15978750
2012-03-03,1,93,25,-25,1152589.72167969,139417.247772217,0.6584139,13310000
2012-03-03,1,94,25,-25,537062.835693359,53335.2375030518,0.23749542,9456875
2012-03-03,1,95,25,-25,785106.964111328,82475.2712249756,0.47528458,10232500
2012-03-03,1,96,25,-25,26419.0149307251,2495.01496553421,0.03122139,1583750
2012-03-03,1,97,25,-25,46954.7700881958,5063.44199180603,0.3309145,946875
2012-03-03,1,98,25,-25,161444.644927979,27517.249584198,0.61151695,2866875
2012-03-03,1,99,25,-25,804058.91418457,127666.130065918,0.63370466,10821250
2012-03-03,1,9,25,-25,75999.5794296265,9202.64959335327,0.06279087,3100000
2012-03-03,3,100,25,-25,4881511.53564453,791804.809570313,0.60134506,50972500
2012-03-03,3,101,25,-25,675983.657836914,111304.187774658,0.108548164,22670625
2012-03-03,3,102,25,-25,3905473.6328125,592771.606445313,0.3748846,55273125
2012-03-03,3,103,25,-25,872565.76538086,124966.96472168,0.17256546,24803125
2012-03-03,3,104,25,-25,3171403.80859375,442399.444580078,0.72027206,42669375
2012-03-03,3,105,25,-25,375708.084106445,45354.3949127197,0.08838463,13154375
2012-03-03,3,106,25,-25,1256735.45837402,135356.206893921,0.6856804,23755000
2012-03-03,3,107,25,-25,717431.564331055,71793.5657501221,0.6156635,14881250
2012-03-03,3,108,25,-25,63931.7464828491,6785.06851196289,0.17324448,2816250
2012-03-03,3,109,25,-25,1189608.23059082,143349.866867065,0.2556429,23936250
2012-03-03,3,10,25,-25,693039.169311524,87059.0972900391,0.26664543,12548125
2012-03-03,3,110,25,-25,1066667.17529297,150671.586990356,0.22938824,23802500
2012-03-03,3,111,25,-25,2513770.29418945,382846.412658691,0.4652977,37222500
2012-03-03,3,112,25,-25,2470559.53979492,386787.796020508,0.31138897,41663125
2012-03-03,3,113,25,-25,3094295.04394531,484941.558837891,0.3473549,48453750
2012-03-03,3,114,25,-25,3696927.79541016,563354.187011719,0.4559927,51713125
2012-03-03,3,115,25,-25,1718262.17651367,253888.721466064,0.31032372,33236250
2012-03-03,3,116,25,-25,1800775.60424805,250740.566253662,0.44927216,31474375
2012-03-03,3,117,25,-25,1851300.20141602,228632.011413574,0.42103767,33523750
2012-03-03,3,118,25,-25,540564.041137695,58004.469871521,0.17313576,13661250
2012-03-03,3,119,25,-25,1075126.19018555,106645.584106445,0.34111786,17966250
2012-03-03,3,11,25,-25,534814.605712891,69897.952079773,0.18519402,10541875
2012-03-03,3,120,25,-25,777319.183349609,74821.1288452148,0.28417778,13742500
2012-03-03,3,12,25,-25,1396750.94604492,204492.1875,1.7693977,11193125
2012-03-03,3,13,25,-25,2100155.18188477,346009.330749512,1.6630554,12080000
2012-03-03,3,14,25,-25,596941.070556641,90655.6606292725,0.52632904,8166250
2012-03-03,3,15,25,-25,291561.794281006,43261.6329193115,0.20461273,6491250
2012-03-03,3,16,25,-25,692965.240478516,82713.623046875,0.22058296,13066875
2012-03-03,3,17,25,-25,1431804.9621582,158074.951171875,0.44309998,20657500
2012-03-03,3,18,25,-25,115793.123245239,13413.1920337677,0.05848503,5362500
2012-03-03,3,19,25,-25,495725.173950195,60131.8168640137,0.13431358,13949375
2012-03-03,3,1,25,-25,1270696.41113281,157170.629501343,1.3014021,8249375
2012-03-03,3,20,25,-25,1267055.28259277,162744.903564453,0.25885582,20661875
2012-03-03,3,21,25,-25,2033374.63378906,277121.562957764,0.49041557,23315000
2012-03-03,3,22,25,-25,610666.160583496,83240.6902313232,0.31445694,12874375
2012-03-03,3,23,25,-25,2015975.79956055,270282.001495361,1.2576618,18863750
2012-03-03,3,24,25,-25,304585.056304932,43945.6033706665,1.5733128,6356250
2012-03-03,3,25,25,-25,1399427.79541016,275242.347717285,1.8945551,9608125
2012-03-03,3,26,25,-25,2616180.41992188,455817.489624024,1.3963432,18090625
2012-03-03,3,27,25,-25,387112.617492676,48554.5301437378,0.2168932,10253750
2012-03-03,3,28,25,-25,1543910.06469727,168346.195220947,0.48831177,23317500
2012-03-03,3,29,25,-25,570594.291687012,61288.21849823,0.17394257,13648125
2012-03-03,3,2,25,-25,48044.4526672363,5731.94146156311,0.07541466,2049375
2012-03-03,3,30,25,-25,288806.304931641,31729.8746109009,0.08015156,10988125
2012-03-03,3,31,25,-25,1351155.85327148,164633.255004883,0.21359348,29854375
2012-03-03,3,32,25,-25,703147.964477539,93123.3310699463,0.12034416,20513750
2012-03-03,3,33,25,-25,1612538.75732422,223114.318847656,0.3425007,26620625
2012-03-03,3,34,25,-25,1090723.19030762,147736.692428589,0.39317513,22021875
2012-03-03,3,35,25,-25,1314829.86450195,161729.068756104,1.0958195,22179375
2012-03-03,3,36,25,-25,214206.676483154,25410.2969169617,0.0869751,7685000
2012-03-03,3,37,25,-25,1118330.9173584,205876.274108887,0.70559406,11523750
2012-03-03,3,38,25,-25,553193.511962891,91307.6400756836,0.31303787,9565625
2012-03-03,3,39,25,-25,845539.016723633,110995.349884033,0.55365753,12916250
2012-03-03,3,3,25,-25,109138.860702515,17582.8385353088,0.08815098,3625625
2012-03-03,3,40,25,-25,398434.371948242,47583.8851928711,0.22565365,10123750
2012-03-03,3,41,25,-25,2133252.56347656,256810.646057129,0.45650387,30153125
2012-03-03,3,42,25,-25,1554740.29541016,186563.968658447,0.27333927,28930625
2012-03-03,3,43,25,-25,8357.63931274414,1156.48716688156,0.014280319,718125
2012-03-03,3,44,25,-25,606898.345947266,76771.8839645386,0.13394356,18494375
2012-03-03,3,45,25,-25,1627958.22143555,208118.572235107,0.27376175,31038750
2012-03-03,3,46,25,-25,735506.744384766,92141.3612365723,0.1862812,19016250
2012-03-03,3,47,25,-25,655982.74230957,77692.0747756958,0.1779747,16191875
2012-03-03,3,48,25,-25,484947.891235352,54827.2562026978,0.15031624,12300000
2012-03-03,3,49,25,-25,1599703.52172852,262638.187408447,0.65019894,15088125
2012-03-03,3,4,25,-25,467045.17364502,66669.2113876343,0.2226286,8400000
2012-03-03,3,50,25,-25,882532.653808594,122739.362716675,0.26185894,15306875
2012-03-03,3,51,25,-25,250642.280578613,28224.5850563049,0.12285614,7683750
2012-03-03,3,52,25,-25,16781.6162109375,2169.31387782097,0.038118362,952500
2012-03-03,3,53,25,-25,3514895.62988281,475131.607055664,0.68053436,40967500
2012-03-03,3,54,25,-25,675438.919067383,88708.3053588867,0.15393925,19055625
2012-03-03,3,55,25,-25,138874.282836914,16695.1620578766,0.04531288,7266875
2012-03-03,3,56,25,-25,1339291.9921875,163708.953857422,0.18818474,31029375
2012-03-03,3,57,25,-25,88426.8379211426,10210.2589607239,0.034109116,5040000
2012-03-03,3,58,25,-25,828302.459716797,100448.436737061,0.17507172,19236250
2012-03-03,3,59,25,-25,1392760.4675293,166167.526245117,0.3376484,23845625
2012-03-03,3,5,25,-25,916064.910888672,113551.988601685,0.37317657,13510000
2012-03-03,3,60,25,-25,915407.638549805,106215.09552002,0.26883316,18063125
2012-03-03,3,61,25,-25,330699.806213379,43658.4854125977,0.14414883,9253750
2012-03-03,3,62,25,-25,584703.216552734,58720.9320068359,0.2117672,14275625
2012-03-03,3,63,25,-25,372129.516601563,45268.0730819702,0.09444237,12921875
2012-03-03,3,64,25,-25,1857690.58227539,267837.734222412,0.33337402,32258750
2012-03-03,3,65,25,-25,2870671.99707031,428552.627563477,0.44767094,39249375
2012-03-03,3,66,25,-25,1055326.53808594,151709.146499634,0.1954279,25728750
2012-03-03,3,67,25,-25,1152046.81396484,150004.825592041,0.19010735,30141250
2012-03-03,3,68,25,-25,393508.758544922,47434.0438842773,0.09167099,15179375
2012-03-03,3,69,25,-25,1756976.31835938,219247.856140137,0.2929802,30970000
2012-03-03,3,6,25,-25,1299279.63256836,160541.896820068,0.590085,16089375
2012-03-03,3,70,25,-25,1143929.44335938,145711.040496826,0.27571106,22620625
2012-03-03,3,71,25,-25,149043.893814087,18543.0502891541,0.05603218,6842500
2012-03-03,3,72,25,-25,1328072.66235352,152511.196136475,0.27398682,23570000
2012-03-03,3,73,25,-25,535631.02722168,50704.6175003052,0.26347446,10712500
2012-03-03,3,74,25,-25,1514546.05102539,171184.902191162,0.40613937,26375625
2012-03-03,3,75,25,-25,875038.223266602,125482.25402832,0.23033428,21678750
2012-03-03,3,76,25,-25,2180351.40991211,348174.285888672,0.3749733,34080625
2012-03-03,3,77,25,-25,5813114.62402344,938850.479125977,0.9282837,52773125
2012-03-03,3,78,25,-25,5122328.49121094,775122.756958008,0.6961899,56757500
2012-03-03,3,79,25,-25,3707895.20263672,518479.00390625,0.53412247,52443750
2012-03-03,3,7,25,-25,1092974.31945801,133302.421569824,0.35605335,15647500
2012-03-03,3,80,25,-25,1636239.31884766,221425.533294678,0.3126564,31831875
2012-03-03,3,81,25,-25,3294891.66259766,434575.691223145,0.64178085,40286875
2012-03-03,3,82,25,-25,1084833.52661133,134818.773269653,0.19621086,23310625
2012-03-03,3,83,25,-25,677451.629638672,78004.0168762207,0.15251541,17561250
2012-03-03,3,84,25,-25,1169517.28820801,131416.473388672,0.30302238,22205000
2012-03-03,3,85,25,-25,1071197.73864746,119519.262313843,0.38234425,20326250
2012-03-03,3,86,25,-25,120325.059890747,15109.9359989166,0.049783707,6431250
2012-03-03,3,87,25,-25,282195.39642334,45830.8124542236,0.07467365,11848750
2012-03-03,3,88,25,-25,1648404.38842773,274488.925933838,0.25062275,31021250
2012-03-03,3,89,25,-25,4964992.67578125,818951.33972168,0.73219013,51081875
2012-03-03,3,8,25,-25,550821.914672852,67613.7542724609,0.1931591,11075625
2012-03-03,3,90,25,-25,2285458.67919922,352450.103759766,0.2888317,41685000
2012-03-03,3,91,25,-25,1385417.32788086,199476.96685791,0.18865395,34491875
2012-03-03,3,92,25,-25,1590386.81030273,222841.243743897,0.3607502,29480000
2012-03-03,3,93,25,-25,1263748.3215332,164376.907348633,0.24523735,25993125
2012-03-03,3,94,25,-25,216922.32131958,24038.0525588989,0.41204643,8601250
2012-03-03,3,95,25,-25,256936.168670654,26861.1621856689,0.25831413,8448125
2012-03-03,3,96,25,-25,267393.131256104,29384.1338157654,0.45511818,7935625
2012-03-03,3,97,25,-25,1017373.35205078,121100.959777832,0.2571745,21789375
2012-03-03,3,98,25,-25,2399336.09008789,333641.28112793,0.46157074,35180000
2012-03-03,3,99,25,-25,1020619.2779541,161051.864624023,0.20800304,24533750
2012-03-03,3,9,25,-25,62128.2529830933,7644.44708824158,0.041246414,3231875
2012-03-03,5,100,25,-25,417185.859680176,42160.3298187256,0.2318039,8517500
2012-03-03,5,101,25,-25,108832.340240479,10633.3374977112,0.08939934,4191250
2012-03-03,5,102,25,-25,448827.857971191,46676.2971878052,0.19576263,9086250
2012-03-03,5,103,25,-25,534955.48248291,54731.5406799316,0.37527657,8121875
2012-03-03,5,104,25,-25,359172.668457031,34457.4689865112,0.27210426,6473750
2012-03-03,5,105,25,-25,787195.434570313,108624.019622803,0.60952187,5983125
2012-03-03,5,106,25,-25,2302663.72680664,339171.295166016,2.665285,6553750
2012-03-03,5,107,25,-25,685599.136352539,104702.243804932,1.325819,3423125
2012-03-03,5,108,25,-25,606116.828918457,85403.3756256104,0.7154026,3714375
2012-03-03,5,109,25,-25,858250.961303711,84263.916015625,0.26777267,14591875
2012-03-03,5,10,25,-25,1081876.75476074,167541.885375977,1.2833729,4859375
2012-03-03,5,110,25,-25,924473.80065918,88911.4856719971,0.8207302,12060625
2012-03-03,5,111,25,-25,658638.687133789,65237.6461029053,0.66949844,9118750
2012-03-03,5,112,25,-25,425965.690612793,46427.1450042725,0.32626534,7300625
2012-03-03,5,113,25,-25,903706.665039063,104528.341293335,0.5229664,10196250
2012-03-03,5,114,25,-25,1517977.29492187,179217.624664307,0.8690109,12366250
2012-03-03,5,115,25,-25,863445.053100586,98017.3778533936,0.5780678,9698750
2012-03-03,5,116,25,-25,876245.498657227,93654.613494873,0.8135109,8390625
2012-03-03,5,117,25,-25,108324.069976807,15977.9024124146,0.23747444,2163750
2012-03-03,5,118,25,-25,4132611.69433594,628627.166748047,4.530176,6545000
2012-03-03,5,119,25,-25,1837434.23461914,286962.547302246,3.9483356,3427500
2012-03-03,5,11,25,-25,650383.377075195,92294.9886322021,1.0365944,4205625
2012-03-03,5,120,25,-25,339664.192199707,45036.0870361328,1.292839,1171250
2012-03-03,5,12,25,-25,826547.470092774,103484.001159668,1.4876785,2765625
2012-03-03,5,13,25,-25,415275.459289551,51828.5036087036,0.7647953,8525000
2012-03-03,5,14,25,-25,584239.273071289,63479.1898727417,0.20958519,12006875
2012-03-03,5,15,25,-25,918180.465698242,101501.922607422,0.51966286,12604375
2012-03-03,5,16,25,-25,747066.72668457,84510.8795166016,0.35334396,10590000
2012-03-03,5,17,25,-25,743175.659179688,78027.0195007324,0.48630714,9311875
2012-03-03,5,18,25,-25,368075.904846191,31730.8783531189,0.19909096,7035000
2012-03-03,5,19,25,-25,574815.292358399,64020.9913253784,0.4712124,7687500
2012-03-03,5,1,25,-25,1096219.8638916,148025.47454834,1.9220371,8795000
2012-03-03,5,20,25,-25,140596.027374268,20443.4823989868,0.29608727,2370625
2012-03-03,5,21,25,-25,2244467.92602539,376008.911132813,4.20191,5776875
2012-03-03,5,22,25,-25,131312.789916992,19509.402513504,0.804533,1328125
2012-03-03,5,23,25,-25,261802.215576172,26700.8709907532,0.4131832,2860625
2012-03-03,5,24,25,-25,196059.246063232,21141.1547660828,0.43980408,2742500
2012-03-03,5,25,25,-25,20715.1508331299,2385.04156470299,0.026582718,1304375
2012-03-03,5,26,25,-25,145370.168685913,14900.9263515472,0.0863781,5416250
2012-03-03,5,27,25,-25,566553.077697754,68718.9483642578,0.22891808,10975625
2012-03-03,5,28,25,-25,377469.024658203,45415.8735275269,0.2511158,8052500
2012-03-03,5,29,25,-25,53549.0608215332,3665.35037755966,0.06379318,2335625
2012-03-03,5,2,25,-25,736710.205078125,85461.4925384522,0.47595024,8095000
2012-03-03,5,30,25,-25,43170.4092025757,3428.89904975891,0.06370735,1860625
2012-03-03,5,31,25,-25,453252.983093262,51478.3096313477,0.27472496,7050000
2012-03-03,5,32,25,-25,1232005.1574707,196884.803771973,1.0536633,6941250
2012-03-03,5,33,25,-25,4716735.53466797,863450.546264649,4.960148,6662500
2012-03-03,5,34,25,-25,624466.62902832,80814.0754699707,1.8631783,2563750
2012-03-03,5,35,25,-25,475401.725769043,55296.7643737793,2.7981758,1916875
2012-03-03,5,36,25,-25,156450.614929199,18555.1726818085,0.57307434,1468750
2012-03-03,5,37,25,-25,119157.524108887,13012.5594139099,0.06381035,5331250
2012-03-03,5,38,25,-25,1664204.86450195,185703.315734863,0.56503105,19703750
2012-03-03,5,39,25,-25,936937.484741211,114990.949630737,0.35199738,14140625
2012-03-03,5,3,25,-25,404622.268676758,42571.1488723755,0.29915047,5789375
2012-03-03,5,40,25,-25,593755.569458008,70095.8299636841,0.31854057,10737500
2012-03-03,5,41,25,-25,933041.000366211,107493.515014648,0.6132736,11620625
2012-03-03,5,42,25,-25,699288.330078125,91010.5133056641,0.77373886,7069375
2012-03-03,5,43,25,-25,514476.737976074,60666.1748886108,0.610569,5151250
2012-03-03,5,44,25,-25,1057953.33862305,148195.333480835,0.75733185,7106875
2012-03-03,5,45,25,-25,1507920.22705078,266366.634368897,2.5251904,4323125
2012-03-03,5,46,25,-25,3270242.61474609,525080.490112305,4.2002735,4140000
2012-03-03,5,47,25,-25,3506326.90429688,405845.527648926,5.945307,5133750
2012-03-03,5,48,25,-25,201727.237701416,29362.83826828,1.1013317,1668750
2012-03-03,5,49,25,-25,1107280.12084961,128279.53338623,0.34656334,18162500
2012-03-03,5,4,25,-25,86094.8657989502,9379.94182109833,0.1162262,2382500
2012-03-03,5,50,25,-25,877665.023803711,97004.0607452393,0.27764893,15517500
2012-03-03,5,51,25,-25,486301.536560059,55263.0996704102,0.19773483,10691250
2012-03-03,5,52,25,-25,457145.957946777,57784.5764160156,0.25909424,9063750
2012-03-03,5,53,25,-25,814560.852050781,113368.759155273,0.4024315,11316875
2012-03-03,5,54,25,-25,1834658.66088867,276004.19998169,1.0620518,13363750
2012-03-03,5,55,25,-25,138946.847915649,18042.2353744507,0.17707253,3398125
2012-03-03,5,56,25,-25,55501.9283294678,5024.67095851898,0.2672844,1173125
2012-03-03,5,57,25,-25,2595498.35205078,425831.031799316,6.3098145,4103125
2012-03-03,5,58,25,-25,1691346.28295898,284173.011779785,2.9396458,4275625
2012-03-03,5,59,25,-25,1270359.72595215,155357.112884522,2.0899773,4024375
2012-03-03,5,5,25,-25,304780.082702637,32222.4617004395,0.1742382,5731875
2012-03-03,5,60,25,-25,1945365.90576172,268348.503112793,3.1845207,4641250
2012-03-03,5,61,25,-25,1678259.42993164,192664.813995361,0.4539585,23591250
2012-03-03,5,62,25,-25,1946202.39257813,220196.533203125,0.6981716,22272500
2012-03-03,5,63,25,-25,516703.414916992,56925.9786605835,0.25075722,11259375
2012-03-03,5,64,25,-25,86065.1779174805,9284.61849689484,0.078863144,3396250
2012-03-03,5,65,25,-25,1539799.95727539,184276.447296143,0.6261749,15668125
2012-03-03,5,66,25,-25,1918342.59033203,273475.303649902,0.93364716,13588125
2012-03-03,5,67,25,-25,547380.065917969,85733.7474822998,0.39263725,7118750
2012-03-03,5,68,25,-25,1148664.24560547,172640.228271484,1.333664,7105625
2012-03-03,5,69,25,-25,198731.727600098,24957.7808380127,0.933815,1694375
2012-03-03,5,6,25,-25,602637.748718262,69649.1527557373,0.46483994,6325000
2012-03-03,5,70,25,-25,3832560.11962891,606915.130615234,6.4751816,4532500
2012-03-03,5,71,25,-25,94135.6563568115,12269.3300247192,0.5678768,1621250
2012-03-03,5,72,25,-25,1939298.70605469,211099.872589111,1.949192,5750625
2012-03-03,5,73,25,-25,1270585.47973633,148013.143539429,0.31246376,20785000
2012-03-03,5,74,25,-25,327186.431884766,38825.1328468323,0.15096855,8925000
2012-03-03,5,75,25,-25,1280663.14697266,135070.934295654,0.5879898,15281250
2012-03-03,5,76,25,-25,765583.114624024,77272.9158401489,0.274477,12068750
2012-03-03,5,77,25,-25,451725.845336914,47308.9694976807,0.21370506,9751250
2012-03-03,5,78,25,-25,185258.693695068,22553.2722473145,0.088199615,6360625
2012-03-03,5,79,25,-25,1501062.01171875,197829.055786133,0.6610317,13069375
2012-03-03,5,7,25,-25,333822.059631348,45283.3271026611,0.4565487,3550000
2012-03-03,5,80,25,-25,1497569.58007813,217825.679779053,1.1487675,9360000
2012-03-03,5,81,25,-25,224822.196960449,34375.1811981201,0.9020138,1707500
2012-03-03,5,82,25,-25,1780652.00805664,307131.328582764,3.3294792,3363125
2012-03-03,5,83,25,-25,2102731.47583008,315988.903045654,3.4303646,5035625
2012-03-03,5,84,25,-25,2476261.13891602,322795.829772949,2.0354576,5169375
2012-03-03,5,85,25,-25,1914878.54003906,220456.619262695,0.79860306,21088125
2012-03-03,5,86,25,-25,413642.997741699,45266.0989761353,0.15615082,9418125
2012-03-03,5,87,25,-25,947067.794799805,98001.4991760254,0.35218048,12792500
2012-03-03,5,88,25,-25,760935.287475586,76454.32472229,0.4045086,10821250
2012-03-03,5,89,25,-25,127272.500991821,12296.5598106384,0.08265877,4642500
2012-03-03,5,8,25,-25,3280596.61865234,610182.609558106,8.721926,3141250
2012-03-03,5,90,25,-25,390559.234619141,40992.5699234009,0.17215729,9346250
2012-03-03,5,91,25,-25,1133943.71032715,121225.481033325,0.62670517,12569375
2012-03-03,5,92,25,-25,522355.422973633,58530.0207138062,0.33827782,7584375
2012-03-03,5,93,25,-25,98590.9080505371,14974.1792678833,0.1717453,2189375
2012-03-03,5,94,25,-25,2095147.39990234,382446.250915527,3.8668404,4235625
2012-03-03,5,95,25,-25,2708776.24511719,400755.805969238,2.3093357,5782500
2012-03-03,5,96,25,-25,1844765.93017578,236479.759216309,2.3704739,4310000
2012-03-03,5,97,25,-25,834208.374023438,92368.3071136475,0.35912132,1.4e+07
2012-03-03,5,98,25,-25,1206878.58581543,125225.486755371,0.4783039,14972500
2012-03-03,5,99,25,-25,388994.255065918,39862.6804351807,0.2057972,8420000
2012-03-03,5,9,25,-25,5036056.21337891,916698.760986328,7.973095,4264375
2012-03-03,2,100,25,-25,903689.575195312,85678.8539886475,0.80929613,12313125
2012-03-03,2,101,25,-25,564965.591430664,39921.0739135742,0.5767355,8120000
2012-03-03,2,102,25,-25,638270.606994629,57662.8732681274,0.62904024,10825625
2012-03-03,2,103,25,-25,211107.215881348,20476.6583442688,0.3812251,5258750
2012-03-03,2,104,25,-25,147022.151947022,16602.7772426605,0.1497531,4854375
2012-03-03,2,105,25,-25,191267.08984375,23033.3304405212,0.14573431,6313750
2012-03-03,2,106,25,-25,925922.088623047,99458.9424133301,0.33495665,14075000
2012-03-03,2,107,25,-25,488101.310729981,47174.53956604,0.18753862,11106875
2012-03-03,2,108,25,-25,595922.241210938,61469.9983596802,0.19608879,12766875
2012-03-03,2,109,25,-25,583531.723022461,56959.8197937012,0.71730804,5680625
2012-03-03,2,10,25,-25,125459.356307983,11560.5461597443,0.1005249,4901875
2012-03-03,2,110,25,-25,556351.96685791,55396.2659835815,0.521966,6718750
2012-03-03,2,111,25,-25,317319.812774658,33509.4857215881,0.3496809,5085000
2012-03-03,2,112,25,-25,161408.500671387,15461.3101482391,0.2627368,2921875
2012-03-03,2,113,25,-25,450436.897277832,42404.7660827637,0.80780745,4915625
2012-03-03,2,114,25,-25,313961.10534668,39628.8061141968,0.6685219,4481250
2012-03-03,2,115,25,-25,180616.703033447,22837.7246856689,0.24851465,3586250
2012-03-03,2,116,25,-25,206432.647705078,26771.1806297302,0.20011473,5122500
2012-03-03,2,117,25,-25,396789.207458496,48438.1341934204,0.30074167,7038125
2012-03-03,2,118,25,-25,599084.892272949,60964.6606445313,0.4182148,8635625
2012-03-03,2,119,25,-25,950481.567382813,90109.748840332,0.6450567,10291875
2012-03-03,2,11,25,-25,777971.19140625,68425.4837036133,0.5266552,14649375
2012-03-03,2,120,25,-25,465397.987365723,45759.5157623291,0.26342583,8923750
2012-03-03,2,12,25,-25,497529.563903809,46114.9835586548,0.40648365,11613125
2012-03-03,2,13,25,-25,238946.208953857,31984.3912124634,0.87985706,3340000
