x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
208037.5,452262.5,500,2129.2024,38946.312,1.4219822,0.117714405,0.18409972,0.3725677,0.2653204,-0.4055384,0.059431214,-0.07121363,1.2459664,58.411606,18.801832,15.870184,3.5548882,0.114075450492895,0.15024826,66.63503,1.3026952,8.93,1.0186938,0.22233425,0.17560269
208037.5,453287.5,500,2032.5105,41511.883,1.5029436,0.119766,0.13005026,0.3666046,0.18704186,-0.20246889,0.044293355,-0.04398186,1.2922342,57.433064,56.687492,53.218563,12.60268,0.0241118821244459,0.08928582,73.38494,1.4872721,8.93,0.21531911,0.19931524,0.21722776
208037.5,454337.5,500,1895.0607,42913.74,1.434927,0.13852853,0.120217994,0.3573957,0.20479997,0.08627222,0.06941975,0.027644144,1.1576467,49.77664,64.52727,63.24263,21.436954,0.00324169952716972,0.614587,74.95413,1.4328883,8.93,0.028948378,0.22356747,0.32042927
208037.5,455387.5,500,1187.4547,26707.05,1.7267314,0.15174407,0.12637693,0.35035422,0.27041966,0.14856641,0.07529423,0.03731972,1.507444,54.334045,43.076324,41.442142,11.538932,0.00505033629921112,0.96320564,74.821,1.7206331,8.93,0.045099504,0.1499537,0.25119892
208037.5,456412.5,500,559.68976,11562.114,1.6974618,0.15155181,0.12481534,0.34645328,0.2367539,-0.0010917239,0.031190678,-0.00012987579,1.5808997,65.32056,21.533413,21.162466,2.7880077,0.0152126212655808,0.78579736,74.06393,1.6800612,8.93,0.13584872,0.0885556,0.11896395
208037.5,457462.5,500,898.83386,29403.393,1.2306161,0.09897271,0.1449244,0.35622662,-0.004772145,-0.44063893,-0.000747693,-0.057605732,1.0603979,63.413563,17.010223,16.573055,2.5966432,0.00437524365651413,0.78977126,74.87035,1.2257515,8.93,0.039070927,0.15602167,0.13073228
208037.5,458512.5,500,541.89905,10596.432,1.2013326,0.08993353,0.162792,0.36164528,-0.10868646,-0.5071085,-0.020349253,-0.083884455,0.9923361,61.096703,17.709866,16.642347,3.1159294,0.00680440188926645,-0.18685819,74.68297,1.1933775,8.93,0.06076331,0.18711819,0.16541716
208037.5,459562.5,500,379.2448,1535.9891,1.2804224,0.09034393,0.17962603,0.36972564,-0.007647885,-0.40187082,-0.0012195719,-0.053686127,1.1154025,63.20355,21.864487,19.932032,3.1784666,0.072168515098523,0.015195776,69.77022,1.1969352,8.93,0.64446485,0.15929218,0.1335905
209062.5,439762.5,500,789.71716,75483.94,0.9833645,0.116408445,0.1478095,0.34228784,0.011988876,-0.49150705,0.0016774177,-0.057727203,0.8679968,64.67658,16.91731,15.8453045,2.2169878,0.000848678444928246,-0.12172116,75.13198,0.9824532,8.930001,0.007578699,0.1399145,0.11744939
209062.5,440787.5,500,904.87695,71906.65,0.99808115,0.10729557,0.15190795,0.3422294,-0.013681679,-0.5167671,-0.0018268491,-0.058935866,0.8920663,65.15353,20.900349,19.027027,2.5405877,0.00455520520980051,-0.36962172,74.851685,0.9925443,8.930001,0.040677983,0.13352521,0.11404725
209062.5,441837.5,500,1202.3662,63091.383,1.4972144,0.12911163,0.14520337,0.3370697,0.41222647,-0.48150223,0.03807873,-0.027096363,1.4294231,68.28788,16.215654,12.977734,1.1987964,0.00124686394614987,0.022510773,75.10217,1.4958818,8.929999,0.011134495,0.09237333,0.056274634
209062.5,442887.5,500,1475.7886,53847.65,1.4999535,0.11242511,0.16653366,0.34604147,0.34679854,-0.47072685,0.05229361,-0.047760025,1.3900151,63.909435,26.230444,21.257605,3.2054255,0.00351297801888139,0.60376096,74.93386,1.4961861,8.929999,0.031370893,0.15078959,0.10146017
209062.5,443912.5,500,1493.423,48958.613,0.7461862,0.079854675,0.15836148,0.3646771,-0.06410084,-0.46414047,-0.011925567,-0.07514943,0.6003283,61.19424,48.532093,44.467236,8.272712,0.00914349954888143,0.05563699,74.50886,0.7423524,8.93,0.08165146,0.18604386,0.16191097
209062.5,444962.5,500,1314.8378,49415.465,0.8730123,0.10404002,0.13717149,0.36686966,-0.058663152,-0.5283435,-0.011659015,-0.08165003,0.6958299,60.23942,36.68081,32.2073,6.3775597,0.00420230775041752,0.27209592,74.88105,0.8715225,8.930001,0.03752661,0.19873789,0.15453967
209062.5,446012.5,500,1159.3456,49619.883,1.3200339,0.13053277,0.12934212,0.36807317,0.21702233,-0.34675184,0.046530195,-0.05169274,1.1587112,59.12022,66.16935,61.594048,13.045981,0.0129222367572956,0.53267545,74.23109,1.3091719,8.93,0.115395576,0.21432784,0.14907704
209062.5,447037.5,500,1231.6913,44203.746,2.3449135,0.14054337,0.1459728,0.34670913,0.66362363,-0.34923175,0.06421188,-0.018376304,2.2618365,67.98419,53.574406,40.304386,3.8931181,0.0291346129664292,1.1421305,73.038376,2.3171225,8.93,0.2601721,0.09674834,0.052619223
209062.5,448087.5,500,1506.6074,33259.438,2.0760984,0.11412679,0.15523024,0.36294293,0.6059044,-0.4026361,0.08369918,-0.033023406,1.9421779,64.8921,12.589387,11.678621,1.613276,0.0271848817366645,0.85356855,73.17491,2.0469165,8.93,0.242761,0.13809477,0.082017995
